219
--------------------------------
378889.737304,316869.436907,338920.432007,308777.387075,330461.89246,308953.249471,308975.803681,309028.784681,309053.704704,309045.426347,308982.730632,330485.440505,309001.405733,309054.537166,309058.901945,309062.211467,308918.618811,314047.718349,313978.943406,313928.947252,314036.927535,313977.720436,313974.102518,308966.302604,308994.453286,308949.314299,309008.288904,308987.705745,314030.423657,313920.245063,314065.312397,322734.100233,313933.830589,322738.096764,314009.441173,314017.473692,313959.828652,313938.142769,313965.416033,314038.169577,314018.16412,308927.12864,313940.263264,314047.560471,322736.328579,313941.624712,322732.296131,313986.856271,308932.46335,308977.621276,308982.58344,313990.193216,313994.634512,308984.260748,308985.172704,313992.972618,313992.944169,313992.898416,313967.856405,322736.533859,322733.384202,308980.616978,322729.996001,308928.021601,330485.88879,330477.750332,313971.159411,314046.251003,308963.359497,308995.694234,308993.065877,322735.248306,322735.478883,313970.56474,308962.764826,309035.733421,322733.376256,322737.628273,330480.227891,313929.735426,330478.579394,314001.014412,330479.734155,314003.853987,313999.988865,313988.311092,313998.251325,330479.424051,330478.846969,313995.784159,313990.162959,330479.408463,330479.748565,330479.439582,313997.539166,322735.834567,313989.068364,308996.054073,313993.249914,313983.94162,322736.653275,313986.346464,313993.230001,313989.833568,322737.168938,313992.260799,313993.510399,322736.739081,322736.760953,322736.673212,308985.710485,313993.349601,313992.513059,313992.614843,313993.276718,313992.634122,322736.741359,313992.707128,313992.754594,313992.820443,322736.697578,322736.394266,313992.964879,313992.927517,313992.930242,313992.915159,313992.92596,322737.183731,322736.715211,322736.710783,313992.912066,313992.914726,313992.923623,313992.92381,313992.923528,313992.917586,313992.8818,330479.07567,330478.935422,313992.894091,330479.002431,313992.8902,322736.708949,313992.880586,330479.384653,313992.910384,308985.164965,308985.124573,322736.785034,330479.364398,330479.314829,330479.308971,313992.9335,330479.311461,313992.909987,330479.311221,330479.31116,308985.133587,313992.912692,308985.110073,308985.12185,308985.112778,308985.123822,313992.923736,313992.932592,313992.917269,313992.93317,313992.928265,313992.923982,313992.912959,313992.915394,308985.11548,308985.120985,313992.920899,313992.920902,313992.915638,313992.918019,308985.114316,308985.123388,313992.921188,313992.912664,313992.91765,313992.917491,313992.920415,322736.71258,322736.711042,313992.915156,313992.925131,313992.923192,313992.921273,313992.921408,313992.921552,313992.924586,313992.923721,313992.924205,313992.923968,313992.921218,313992.921498,322736.711878,322736.711844,313992.921721,313992.921294,313992.92098,313992.921096,313992.924308,313992.92182,346168.841738,501796.996981,346210.536012,340837.19945,345837.129938,345682.693151,360796.585561,345762.266107,361066.128431,360551.984794,345895.600821,501792.560984,324063.545005

2360.49790179,2621.15086601,2541.6508684,2645.56035107,2566.06035346,2638.18723823,2637.24164244,2635.02038934,2634.16213584,2634.43208225,2636.95122679,2554.51492257,2636.1682645,2634.13499035,2633.99266058,2633.8847414,2639.63914476,2623.41168923,2626.23702417,2628.33313625,2623.80601256,2626.28829777,2626.43998065,2637.63997951,2636.45974907,2638.35222215,2635.87968434,2636.74264287,2624.07869067,2628.69797955,2622.83797028,2575.65665812,2628.12840007,2573.65839281,2624.95839109,2624.62162399,2627.03841913,2627.94760988,2626.80416561,2623.75393935,2624.5926775,2639.2823662,2627.85870716,2623.41683743,2574.54248503,2627.80162783,2576.55870888,2625.90527362,2639.05870602,2637.16543894,2636.9573979,2625.76537064,2625.57916727,2636.88707596,2636.84884177,2625.64884292,2625.65003566,2625.65195388,2626.70185185,2574.43984511,2576.01467378,2637.03984272,2577.70877409,2639.24492839,2554.3405895,2558.1314175,2626.56337181,2623.45953747,2637.76337067,2636.40772177,2636.51791684,2575.08262166,2574.9673331,2626.58830365,2637.78830251,2634.74815594,2576.01864668,2573.89263819,2556.89263771,2628.30009168,2557.71688638,2625.31168699,2557.13950604,2625.19263647,2625.35468351,2625.84427959,2625.42753068,2557.29455769,2557.58309885,2625.53096778,2625.76663921,2557.30235171,2557.13230065,2557.28679251,2625.4573883,2574.78949111,2625.81253062,2636.39263532,2625.63721719,2626.02747172,2574.38013688,2625.92664755,2625.63805201,2625.78044908,2574.12230538,2625.67868626,2625.62629623,2574.33723417,2574.32629794,2574.37016866,2636.82629508,2625.63303775,2625.66811015,2625.66384281,2625.6360934,2625.66303454,2574.33609512,2625.65997371,2625.65798368,2625.65522296,2574.35798539,2574.50964157,2625.64916741,2625.65073382,2625.65061957,2625.65125194,2625.6507991,2574.11490906,2574.34916913,2574.35138332,2625.65138161,2625.65127008,2625.65089709,2625.65088925,2625.65090104,2625.65115017,2625.65265052,2557.46874826,2557.53887257,2625.65213523,2557.50536792,2625.65229834,2574.35230006,2625.65270141,2557.31425686,2625.65145214,2636.84916627,2636.85085972,2574.31425734,2557.3243845,2557.34916865,2557.35209767,2625.65048296,2557.35085281,2625.65146877,2557.350973,2557.35100321,2636.85048181,2625.65135537,2636.85146763,2636.85097386,2636.85135423,2636.8508912,2625.65089234,2625.65052106,2625.65116346,2625.65049681,2625.65070246,2625.65088201,2625.65134417,2625.65124209,2636.85124095,2636.85101013,2625.65101127,2625.65101113,2625.65123186,2625.65113202,2636.85128976,2636.85090939,2625.65099915,2625.65135654,2625.65114749,2625.65115416,2625.65103156,2574.35048467,2574.35125377,2625.65125206,2625.65083385,2625.65091512,2625.6509956,2625.65098996,2625.65098392,2625.65085668,2625.65089297,2625.65087267,2625.65088263,2625.65099789,2625.65098615,2574.35083557,2574.35085254,2625.65097681,2625.6509947,2625.6510079,2625.651003,2625.65086834,2625.65097268,2429.84552647,2359.85113867,2429.57390253,2492.71141897,2430.52872954,2431.76986441,2368.67441089,2430.78846165,2367.55343984,2416.38020738,2430.21628705,2360.31045453,2566.68295108
--------------------------------
10 4 0 7 3 2 1 5 9 8 6 11 	3 2 2 5 	2.00358835 3.15129674527 
0 4 11 10 8 6 2 7 5 9 3 1 	3 2 2 5 	2.18085521947 3.05334912306 
0 4 11 10 8 6 2 7 3 9 5 1 	3 2 2 5 	2.18085521947 3.05334912306 
0 4 11 10 8 6 2 7 5 9 3 1 	3 2 2 5 	2.80202422825 3.44716224224 
0 4 11 10 8 6 2 7 3 9 5 1 	3 2 2 5 	2.80202422825 3.44716224224 
0 4 11 10 8 6 2 7 5 9 3 1 	3 2 2 5 	3.07510248182 3.17408398867 
0 4 11 10 8 6 2 7 5 9 3 1 	3 2 2 5 	3.11012454799 3.1390619225 
0 4 11 10 8 6 2 7 5 9 3 1 	3 2 2 5 	3.19239318153 3.05679328896 
0 4 11 10 8 6 2 7 5 9 3 1 	3 2 2 5 	3.2310888692 3.01809760129 
0 4 11 10 8 6 2 7 5 9 3 1 	3 2 2 5 	3.21823427817 3.03095219232 
0 4 11 10 8 6 2 7 5 9 3 1 	3 2 2 5 	3.12088068305 3.12830578744 
0 4 11 10 8 6 2 7 3 9 5 1 	3 2 2 5 	3.23809913832 3.01108733217 
0 4 11 10 8 6 2 7 5 9 3 1 	3 2 2 5 	3.14987928659 3.0993071839 
0 4 11 10 8 6 2 7 5 9 3 1 	3 2 2 5 	3.23238151132 3.01680495917 
0 4 11 10 8 6 2 7 5 9 3 1 	3 2 2 5 	3.23915911961 3.01002735088 
0 4 11 10 8 6 2 7 5 9 3 1 	3 2 2 5 	3.24429812807 3.00488834242 
0 4 11 10 8 6 2 7 5 9 3 1 	3 2 2 5 	3.02132816576 3.22785830473 
0 4 11 10 8 6 2 7 5 3 9 1 	3 2 2 5 	3.20968161928 3.03950485121 
0 4 11 10 8 6 2 7 5 3 9 1 	3 2 2 5 	3.10288822995 3.14629824054 
0 4 11 10 8 6 2 7 5 3 9 1 	3 2 2 5 	3.02525444949 3.223932021 
0 4 11 10 8 6 2 7 5 3 9 1 	3 2 2 5 	3.19292569696 3.05626077353 
0 4 11 10 8 6 2 7 5 3 9 1 	3 2 2 5 	3.10098920773 3.14819726276 
0 4 11 10 8 6 2 7 5 3 9 1 	3 2 2 5 	3.09537132334 3.15381514716 
0 4 11 10 8 6 2 7 5 9 3 1 	3 2 2 5 	3.09537132334 3.15381514716 
0 4 11 10 8 6 2 7 5 9 3 1 	3 2 2 5 	3.13908356162 3.11010290887 
0 4 11 10 8 6 2 7 5 9 3 1 	3 2 2 5 	3.06899196623 3.18019450426 
0 4 11 10 8 6 2 7 5 9 3 1 	3 2 2 5 	3.16056744074 3.08861902975 
0 4 11 10 8 6 2 7 5 9 3 1 	3 2 2 5 	3.12860601359 3.1205804569 
0 4 11 10 8 6 2 7 5 3 9 1 	3 2 2 5 	3.18282650796 3.06635996253 
0 4 11 10 8 6 2 7 5 3 9 1 	3 2 2 5 	3.01174173464 3.23744473585 
0 4 11 10 8 6 2 7 5 3 9 1 	3 2 2 5 	3.23700156904 3.01218490146 
0 4 11 10 8 6 2 7 9 3 5 1 	3 2 2 5 	3.07623518427 3.17295128622 
0 4 11 10 8 6 2 7 5 3 9 1 	3 2 2 5 	3.03283727076 3.21634919973 
0 4 11 10 8 6 2 7 9 3 5 1 	3 2 2 5 	3.1502450108 3.09894145969 
0 4 11 10 8 6 2 7 5 3 9 1 	3 2 2 5 	3.1502450108 3.09894145969 
0 4 11 10 8 6 2 7 5 3 9 1 	3 2 2 5 	3.16271786639 3.0864686041 
0 4 11 10 8 6 2 7 5 3 9 1 	3 2 2 5 	3.07320693526 3.17597953523 
0 4 11 10 8 6 2 7 5 3 9 1 	3 2 2 5 	3.03953320392 3.20965326657 
0 4 11 10 8 6 2 7 5 3 9 1 	3 2 2 5 	3.08188299164 3.16730347885 
0 4 11 10 8 6 2 7 5 3 9 1 	3 2 2 5 	3.19485433437 3.05433213612 
0 4 11 10 8 6 2 7 5 3 9 1 	3 2 2 5 	3.16378995865 3.08539651184 
0 4 11 10 8 6 2 7 5 9 3 1 	3 2 2 5 	3.03454218652 3.21464428398 
0 4 11 10 8 6 2 7 5 3 9 1 	3 2 2 5 	3.04282589699 3.2063605735 
0 4 11 10 8 6 2 7 5 3 9 1 	3 2 2 5 	3.20943646703 3.03975000346 
0 4 11 10 8 6 2 7 9 3 5 1 	3 2 2 5 	3.11750085438 3.13168561611 
0 4 11 10 8 6 2 7 5 3 9 1 	3 2 2 5 	3.0449399463 3.20424652419 
0 4 11 10 8 6 2 7 9 3 5 1 	3 2 2 5 	3.04282589699 3.2063605735 
0 4 11 10 8 6 2 7 5 3 9 1 	3 2 2 5 	3.11517528738 3.13401118311 
0 4 11 10 8 6 2 7 5 9 3 1 	3 2 2 5 	3.04282589699 3.2063605735 
0 4 11 10 8 6 2 7 5 9 3 1 	3 2 2 5 	3.11294689984 3.13623957065 
0 4 11 10 8 6 2 7 5 9 3 1 	3 2 2 5 	3.12065212343 3.12853434706 
0 4 11 10 8 6 2 7 5 3 9 1 	3 2 2 5 	3.12035687931 3.12882959118 
0 4 11 10 8 6 2 7 5 3 9 1 	3 2 2 5 	3.12725330035 3.12193317014 
0 4 11 10 8 6 2 7 5 9 3 1 	3 2 2 5 	3.12325663984 3.12592983065 
0 4 11 10 8 6 2 7 5 9 3 1 	3 2 2 5 	3.12467272083 3.12451374966 
0 4 11 10 8 6 2 7 5 3 9 1 	3 2 2 5 	3.12467272083 3.12451374966 
0 4 11 10 8 6 2 7 5 3 9 1 	3 2 2 5 	3.12462854518 3.12455792531 
0 4 11 10 8 6 2 7 5 3 9 1 	3 2 2 5 	3.12455749999 3.1246289705 
