46
--------------------------------
579783.658279,573977.755282,534345.551498,571493.560613,578824.060338,592616.754474,519130.650435,595751.656651,524641.85051,513834.450701,571493.548767,578824.055763,595751.656651,595751.656651,536613.165554,521599.465739,580743.258508,595751.656651,923965.653884,685407.551746,916057.250335,704392.310266,680010.855154,534345.567717,519130.668093,595181.004474,595751.656651,512921.754429,715080.741108,706571.237996,512921.754429,861597.605162,588001.10643,569009.362982,577864.461254,587488.255697,595751.656651,1001833.91407,594155.305452,534345.610968,519130.715182,850630.379566,705623.970837,683000.854668,528482.459056,554753.95366

1785.35001051,1785.85000813,1792.25001013,1785.85000861,1785.55001009,1773.75000703,1847.15001452,1768.25000513,1836.95001376,1955.75001085,1785.85001051,1785.55001104,1768.25000513,1768.25000513,1791.85000765,1846.15000832,1785.15001047,1768.25000513,1662.2500087,1735.55001032,1675.15001643,1720.25000346,1765.75000942,1792.25000727,1847.15000737,1768.75000703,1768.25000513,2192.64998877,1686.35000646,1695.85000813,2192.64998877,1675.2000078,1782.75000322,1786.25000823,1785.75000989,1783.75000465,1768.25000513,1653.70000732,1770.75000513,1792.24999964,1847.14998829,1681.74999321,1719.85000002,1765.75000465,1835.75001109,1788.65000975
--------------------------------
5 7 6 4 3 8 1 0 9 2 	3 2 2 3 	3.20000040531 3 
5 7 6 3 4 8 1 0 9 2 	3 2 2 3 	3.20000040531 3 
5 7 6 3 4 8 1 0 9 2 	3 2 2 3 	4.9000005722 3 
5 7 6 3 4 8 1 0 9 2 	3 2 2 3 	3.30000019073 3 
5 7 6 4 3 8 1 0 9 2 	3 2 2 3 	3.30000019073 3 
5 7 1 8 3 4 6 0 9 2 	3 2 2 3 	2.30000019073 3 
5 7 6 3 4 8 1 9 0 2 	3 2 2 3 	4.9000005722 3 
5 7 1 8 3 4 6 0 9 2 	3 2 2 3 	2 3 
5 7 6 3 8 4 1 2 0 9 	3 2 2 3 	4.9000005722 3 
5 8 6 3 7 4 1 2 0 9 	3 2 2 3 	3.30000066757 3 
5 7 6 3 4 8 1 0 9 2 	3 2 2 3 	3.30000066757 3 
5 7 6 4 3 8 1 0 9 2 	3 2 2 3 	3.30000066757 3 
5 7 1 8 3 4 6 0 9 2 	3 2 2 3 	1.99999999999 3 
5 7 1 8 3 4 6 0 9 2 	3 2 2 3 	2 3 
5 7 6 3 4 8 1 0 9 2 	3 2 2 3 	4.79999995232 3 
5 7 6 3 4 8 1 9 0 2 	3 2 2 3 	4.79999995232 3 
5 7 6 4 3 8 1 0 9 2 	3 2 2 3 	3.10000038147 3 
5 7 1 8 3 4 6 0 9 2 	3 2 2 3 	2 3 
5 4 0 8 7 9 3 2 6 1 	4 2 2 2 	4.05000019073 3 
5 3 0 8 7 4 9 2 6 1 	4 2 2 2 	4.9000005722 3 
5 4 0 8 7 9 3 2 6 1 	4 2 2 2 	4.9000005722 3 
5 3 0 8 7 4 9 2 6 1 	4 2 2 2 	4.05000019073 3 
5 3 0 8 7 4 9 2 1 6 	4 2 2 2 	4.9000005722 3 
0 9 2 3 4 8 1 5 7 6 	3 2 2 3 	4.89999985695 3 
9 0 2 3 4 8 1 5 7 6 	3 2 2 3 	4.89999985695 3 
0 9 2 8 3 4 6 5 7 1 	3 2 2 3 	2.05000019073 3 
0 9 2 8 3 4 6 5 7 1 	3 2 2 3 	1.99999999999 3 
6 8 7 9 1 4 0 2 5 3 	4 2 2 2 	2 2.99999999999 
8 0 2 3 4 9 1 5 7 6 	3 2 2 3 	2 2.99999999999 
8 0 2 4 3 9 1 5 7 6 	3 2 2 3 	2 2.99999999999 
6 8 7 9 1 4 0 2 5 3 	4 2 2 2 	1.99999999999 3 
5 4 3 0 7 9 8 2 6 1 	4 2 2 2 	4.05000019073 3 
0 9 2 8 3 4 6 5 7 1 	3 2 2 3 	2.75 3 
0 9 2 3 4 8 1 5 7 6 	3 2 2 3 	3.40000009537 3 
0 9 2 4 3 8 1 5 7 6 	3 2 2 3 	3.40000009537 3 
0 9 2 8 3 4 6 5 7 1 	3 2 2 3 	2.80000007153 3 
0 9 2 8 3 4 6 5 7 1 	3 2 2 3 	1.99999999999 3 
5 7 6 3 4 9 0 1 8 2 	3 2 2 3 	2.65000033379 3 
0 9 2 8 3 4 6 5 7 1 	3 2 2 3 	2.15000009537 3 
0 9 2 3 4 8 1 5 7 6 	3 2 2 3 	4.8999979496 3 
9 0 2 3 4 8 1 5 7 6 	3 2 2 3 	4.8999979496 3 
5 4 3 0 7 9 8 2 6 1 	4 2 2 2 	4.79999852181 3 
6 1 7 4 9 2 5 3 0 8 	2 2 2 4 	3.99999976158 3 
1 6 3 4 9 0 5 7 8 2 	2 2 2 4 	3.99999976158 3 
5 7 6 3 8 4 1 2 0 9 	3 2 2 3 	4.75000023842 3 
5 7 6 3 4 8 1 0 9 2 	3 2 2 3 	4.00000047684 3 
