524
--------------------------------
323654.674851,345528.159577,321717.799919,345102.918753,345806.552362,523063.230341,345780.573815,322816.902949,345791.137256,345789.913486,322842.881497,345782.958688,345787.269459,345775.767164,345786.330376,322817.854832,345801.401015,523058.078994,322828.836736,345776.417732,322818.136598,345800.836113,345797.626045,322833.24851,322816.26503,345804.344902,345793.73138,345775.389973,322811.719107,523032.067952,540794.704563,344860.523554,427959.412435,344944.549586,323150.202616,322728.665797,322227.794125,321890.914101,322211.090666,458653.006116,324693.489672,346325.11362,346276.259993,346319.496162,346241.019443,524159.884623,324615.146154,524144.656809,368247.287011,406250.889103,406070.819368,368067.217276,406117.953101,368114.351009,523020.345128,319102.055439,320239.666078,344124.419099,344020.953641,344013.552185,343964.867183,321164.211533,542519.193964,552597.968905,539468.401345,344819.312924,318531.743072,317421.380769,345204.545393,320450.23191,322570.820681,431145.687918,319731.908643,325502.954704,345661.909988,345553.412787,321982.984623,321895.669195,345589.869494,321931.983032,345563.704802,345599.176971,321872.732463,344414.27218,344164.821993,348439.991064,526908.360625,470915.494222,331110.096132,364767.04186,401852.450414,436853.986575,523759.727205,345986.93756,364564.948809,401850.714557,364765.306003,364550.99492,523726.232187,523440.978998,523709.403247,346065.288261,345971.022588,523907.057588,523508.826109,364731.82356,523805.633201,401840.547727,523652.451395,523967.461519,523482.982823,523866.962669,524093.955655,523465.552542,524060.571216,523687.714285,523521.031424,523920.670796,523815.238435,523615.032429,523782.154658,523600.543511,523480.746491,524088.374032,523635.523695,523549.245339,524081.769738,523616.662361,523615.240375,364664.131125,523977.084426,523813.011071,364604.479787,345992.833809,364588.319991,524092.579888,523864.325591,523667.411907,523771.366997,523746.772135,523937.046988,523755.268653,523812.449814,523492.094951,524116.62953,523495.457355,320907.127872,318506.79515,318008.912011,321757.273305,337031.2485,318036.844994,318016.12568,316978.261984,346579.854452,346476.535187,346473.101078,329761.917627,362913.179342,399338.099115,524461.859541,362864.970989,440583.630237,399289.890762,362865.062619,346424.984354,329713.800904,524394.000827,362862.56215,346422.483886,362838.996823,399263.916596,346398.918559,362875.142388,362888.947202,399271.026225,524394.786651,440516.557346,362846.106452,524383.705073,399299.707049,362874.787276,362826.469231,524438.945361,399251.389004,362811.063485,362804.644927,346364.566663,399229.5647,329653.383212,524409.702059,362849.961459,399336.537041,524460.297467,362834.874868,440582.068163,524353.325126,399301.862953,362876.943181,440533.20511,399287.673989,524411.434415,362862.754216,346422.675952,440493.268818,362822.817924,399247.737697,362822.806719,346382.728454,325087.761946,524430.22165,440475.095821,524365.595035,399241.834609,524362.088198,440487.36573,524392.726083,524409.581247,399285.82082,440479.985842,524434.845185,399294.996937,399312.886598,362887.966825,399293.081371,362898.556677,399237.934886,440543.74007,399298.208949,524421.969375,362873.289176,399242.761636,524366.522063,440488.292758,440547.922784,440500.088849,524378.318154,399254.557728,440490.021695,399293.437919,362868.518146,524357.889966,524417.198345,524432.191307,362881.638103,399306.557876,399266.766729,362841.846956,362819.339598,399244.25937,399261.709753,362824.252824,399234.692196,399295.907627,524379.931957,524398.505145,362907.857279,399332.777052,399235.202968,524388.426234,399264.665808,440510.196929,362839.746035,440486.670618,399283.150148,524446.160271,399322.399845,362847.486839,524372.791279,399243.324712,524369.422469,440484.701758,524362.931063,399239.170637,399310.754806,362908.198522,362861.887727,399242.473111,524366.233538,362817.553339,399235.78157,362810.861797,362886.684112,399311.603885,399275.049047,362850.129274,524355.25228,399231.491854,440544.23693,362873.786036,399298.705809,399303.439532,362878.519759,399332.110706,362907.190933,399318.524774,362902.736889,399327.656662,440564.055895,524442.2852,524451.417088,399322.717476,524446.477902,399250.924649,362851.210129,399241.178463,524364.938889,399263.761533,362838.84176,346364.50496,329653.32151,325087.700243,399250.596648,399229.896273,362804.9765,524353.656699,440475.427394,346468.022545,399311.236852,362886.31708,524434.997278,362900.728446,399262.34788,362883.722634,399308.642407,346443.64437,440565.159548,362875.793028,524443.388853,399319.628427,399318.797227,362893.877455,524442.557654,362807.115691,362834.952045,346394.873781,399259.871818,399325.369142,524458.603257,524410.999562,399287.239135,399337.331836,362912.412063,362909.923058,362819.85237,524414.573704,440536.344399,362855.3486,362865.893505,346415.270336,399280.268373,399290.813278,399303.699385,362878.779612,524391.000809,399327.000641,399285.579281,399278.269334,362853.349562,399337.857036,362912.937264,362828.465532,524445.589454,346364.507339,329653.323888,399248.199191,362823.279418,399318.56384,524442.324266,524427.16445,399287.771075,362862.851302,399336.547136,524460.307562,399330.238911,362905.319138,524407.403105,399283.642679,440529.1738,440531.147044,362860.69615,399285.615922,524409.376349,440526.853923,399281.322802,362856.403029,524405.083228,399232.741074,362807.821301,362882.200774,399307.120546,362825.227108,399250.146881,524363.951465,399232.846128,524357.666184,440549.431885,399303.900763,524446.844005,440492.474869,524370.704174,399291.153961,524444.044377,399246.943748,399265.564331,362840.644559,524432.977439,399230.225223,524400.478075,346400.791945,399276.717649,440509.411317,524387.640622,399263.880196,399298.299026,524353.241635,440475.01233,399229.62111,524353.381536,524414.564632,399290.804205,440512.917109,399267.385988,440522.977441,346364.88979,524442.510634,524448.307382,524424.872138,440546.642834,440576.609981,399331.07886,399252.986393,440490.120589,362819.669695,440582.538177,362912.087283,524460.767482,399337.007056,524365.060531,399241.300105,399266.437402,524424.3332,399300.572773,362875.653001,440546.103895,524442.714245,399309.160757,362884.240984,524363.520362,399239.759936,346374.761899,440485.291057,524388.221722,440509.992417,399336.735465,399264.461295,399296.088664,524374.937641,448304.144814,347551.882455,467436.525019,346364.563189,329653.379739,343629.955717,343593.684945,343952.46004,367748.274055,405751.876147,367262.341388,367287.089932,405716.310266,367712.708174,367518.481754,367368.288677,405746.530525,405700.967496,367697.365404,367676.891792,405646.835408,367643.233317,367456.638019,405611.405217,367517.113658,367363.953369,367597.499763,367256.359754,367553.374831,367455.049296,367220.467809,367209.150978,362804.511904,346364.43364,399229.431677,329653.250189,427829.084905,524353.300637,399229.540211,329653.358723,440475.071332,362804.620438,522861.631261,325087.627031,323792.334043,399229.488221,440475.019342,524353.248647,362804.568448,524353.28729,440475.057985,399229.526864,346364.511676,329653.328226,325087.706959,362804.589941,399229.509713,346364.464015,329653.280564,362804.542279,399229.462052,524353.270139,440475.040835,329653.335701,346364.439435,329653.255984

1695.5053867,1588.13732614,1700.13512584,1594.71780812,1583.9306947,1489.53038257,1583.98995075,1697.1644075,1583.96585595,1583.96864732,1697.10515145,1583.98451095,1583.97467825,1584.00091453,1583.97682026,1697.16223629,1583.94244472,1489.54213259,1697.137187,1583.99943061,1697.16159359,1583.94373324,1583.95105528,1697.12712391,1697.16586257,1583.93572983,1583.95993886,1584.00199868,1697.17645543,1489.60168655,1480.9361448,1598.2347413,1512.87684989,1596.93091683,1696.65117961,1697.61268852,1698.75515711,1699.52356721,1698.79325705,1493.58495007,1692.48768087,1577.46205707,1577.57349028,1577.47487027,1577.656095,1484.11955468,1692.66637936,1484.457269,1532.81407518,1520.41407652,1520.8248085,1533.22480717,1520.71729831,1533.11729697,1489.868819,1706.78776042,1703.74236265,1608.37337014,1608.60937078,1608.62625321,1608.73730179,1702.08584307,1480.87683319,1480.02886392,1481.96873247,1600.26654365,1708.82172446,1927.42633613,1592.64760075,1703.33357263,1698.51593008,1512.09419135,1704.89694894,1690.86855661,1587.09888645,1587.46800247,1699.27934251,1699.47850557,1587.26320799,1699.39567513,1587.32288862,1587.241978,1699.53082335,1605.8704198,1606.61752132,1574.2239011,1482.04077393,1491.79921096,1665.74077707,1534.59562797,1521.24442707,1509.35764771,1486.83406811,1581.5068899,1535.05659428,1521.24838649,1534.59958739,1535.08842255,1486.91046893,1487.61258035,1486.94885508,1581.32817503,1581.54319133,1486.4980133,1487.40636364,1534.67595953,1486.72935834,1521.27157664,1487.07876001,1486.3602343,1487.46531116,1486.58946823,1486.07170615,1487.50506895,1486.14785474,1486.99832675,1487.3785238,1486.4669621,1486.70744917,1487.1641112,1486.78291197,1487.19715986,1487.47041215,1486.08443762,1487.11737143,1487.31416897,1486.09950175,1487.16039339,1487.16363689,1534.83036332,1486.33828483,1486.7125297,1534.96642567,1581.49344079,1535.00328553,1486.07484422,1486.5954833,1487.04463567,1486.8075182,1486.86361811,1486.42960865,1486.84423789,1486.71380991,1487.44452676,1486.01998794,1487.43685725,1702.57316543,1710.32594915,1711.46160101,1700.09908074,1665.0836594,1710.45784197,1711.41709605,1929.74699035,1575.47301192,1575.7086791,1575.71651217,1666.35578321,1535.15394298,1521.33431032,1482.65578006,1535.26390434,1509.09504891,1521.44427168,1535.26369534,1575.82626452,1666.46553557,1482.81056312,1535.26939881,1575.83196799,1535.32315039,1521.50351773,1575.88571958,1535.24070378,1535.20921554,1521.48730095,1482.80877069,1509.24803954,1535.30693361,1482.83404733,1521.42188111,1535.24151377,1535.35172533,1482.70804641,1521.53209268,1535.38686524,1535.40150571,1575.9640749,1521.58187305,1666.60334594,1482.77474923,1535.29814049,1521.33787335,1482.65934309,1535.33255241,1509.09861194,1482.9033428,1521.41696358,1535.23659624,1509.21006664,1521.44932805,1482.77079779,1535.26896071,1575.8315299,1509.30115975,1535.36005382,1521.54042116,1535.36007938,1575.92264857,1691.4827967,1482.72794485,1509.34261165,1482.87535562,1521.55388588,1482.88335458,1509.31462447,1482.81347076,1482.7750248,1521.45355506,1509.3314577,1482.71739875,1521.4326247,1521.39181908,1535.21145174,1521.43699403,1535.18729671,1521.56278099,1509.18603681,1521.42529822,1482.74676796,1535.24493088,1521.55177136,1482.8732411,1509.31250995,1509.17649621,1509.28560353,1482.84633468,1521.52486494,1509.30856631,1521.43618075,1535.25581341,1482.89293058,1482.7576505,1482.72345214,1535.22588731,1521.40625465,1521.49701669,1535.31664935,1535.36798775,1521.54835509,1521.50855145,1535.35678087,1521.57017744,1521.43054745,1482.84265366,1482.80028895,1535.1660824,1521.34644974,1521.56901239,1482.82327855,1521.50180881,1509.2625474,1535.32144147,1509.31620999,1521.45964676,1482.69158948,1521.37011974,1535.303785,1482.85894127,1521.55048701,1482.86662539,1509.32070088,1482.88143203,1521.55996229,1521.39668162,1535.16530404,1535.27093714,1521.55242948,1482.87389922,1535.37206214,1521.56769262,1535.38732528,1535.21437756,1521.3947449,1521.47812505,1535.29775771,1482.89894703,1521.57747729,1509.18490349,1535.24379756,1521.4241649,1521.41336747,1535.23300013,1521.34796965,1535.16760231,1521.37895862,1535.17776181,1521.35812915,1509.13969721,1482.70042837,1482.67959889,1521.36939523,1482.69086498,1521.53315185,1535.29529232,1521.55538252,1482.87685226,1521.50387142,1535.32350408,1575.96421564,1666.60348669,1691.48293744,1521.53390001,1521.58111675,1535.40074941,1482.90258649,1509.34185534,1575.7280961,1521.39558209,1535.21521475,1482.71705183,1535.18234299,1521.50709591,1535.22113257,1521.40149991,1575.78370176,1509.13717982,1535.23921969,1482.69791098,1521.37644123,1521.37833717,1535.19796983,1482.69980691,1535.39587,1535.33237637,1575.89494556,1521.51274371,1521.36334689,1482.66320752,1482.77178968,1521.45031993,1521.33606045,1535.15569311,1535.16137044,1535.36681813,1482.7636372,1509.20290605,1535.28585263,1535.26180012,1575.84842182,1521.46621997,1521.44216746,1521.41277475,1535.23240741,1482.81740605,1521.3596255,1521.454106,1521.4707797,1535.29041236,1521.33486249,1535.15449515,1535.34717185,1482.69289149,1575.96421022,1666.60348126,1521.53936851,1535.35900117,1521.37886952,1482.70033926,1482.7349182,1521.4491066,1535.26873926,1521.33785033,1482.65932007,1521.35223914,1535.1718718,1482.77999305,1521.45852331,1509.2192619,1509.21476101,1535.27365508,1521.45402242,1482.77549216,1509.22455345,1521.46381486,1535.28344752,1482.7852846,1521.57462787,1535.39426053,1535.22460388,1521.40497122,1535.35455857,1521.53492591,1482.87910454,1521.57438825,1482.89344101,1509.17305401,1521.41231542,1482.69002991,1509.30297072,1482.86370187,1521.44139037,1482.69641575,1521.54223213,1521.49975931,1535.31939197,1482.721659,1521.58036643,1482.79578877,1575.88144646,1521.47431903,1509.26433935,1482.8250705,1521.50360076,1521.42509276,1482.90381329,1509.34308214,1521.58174439,1482.90321413,1482.76365789,1521.44218815,1509.25634278,1521.49560418,1509.23339555,1575.96333786,1482.69991416,1482.686692,1482.74014688,1509.17941572,1509.11106184,1521.35032325,1521.52844909,1509.30834074,1535.36723481,1509.09753986,1535.15643393,1482.65827101,1521.33680127,1482.8765748,1521.55510506,1521.49776787,1482.74137617,1521.41990643,1535.23953909,1509.18064502,1482.69944973,1521.40031758,1535.21995024,1482.88008787,1521.55861812,1575.94081997,1509.31935671,1482.82374504,1509.26301388,1521.33742075,1521.50227529,1521.43013451,1482.8540455,1504.403307,1575.19141573,1493.02724665,1575.96408283,1666.60335387,1613.71943669,1613.80216889,1612.98381701,1533.31956954,1520.91957088,1534.42796285,1534.3715124,1521.00069525,1533.40069392,1533.84371674,1534.18630125,1520.93176403,1521.03569151,1533.43569017,1533.48238968,1521.15916467,1533.55916334,1533.98477988,1521.23997954,1533.84683732,1534.19618992,1533.66347977,1534.44160672,1533.76412701,1533.98840369,1534.52347484,1534.54928808,1535.40187287,1575.96444206,1521.58224021,1666.6037131,1514.03245199,1482.90339866,1521.58192891,1666.6034018,1509.34266751,1535.40156157,1491.07547641,1691.48315991,1694.92796228,1521.5820475,1509.34278609,1482.90351724,1535.40168016,1482.9034291,1509.34269795,1521.58195936,1575.96420033,1666.60347137,1691.48292212,1535.40163114,1521.58199848,1575.96430904,1666.60358008,1535.40173985,1521.58210719,1482.90346822,1509.34273707,1666.60345432,1575.96436511,1666.60363615
--------------------------------
8 2 5 3 9 0 7 6 1 4 	2 2 2 4 	4.66638583083 3.27678685295 
8 2 5 3 4 0 7 9 6 1 	2 2 2 4 	4.39467474623 3.54849793756 
8 2 5 3 9 0 7 6 1 4 	2 2 2 4 	4.39467474623 3.54849793756 
8 2 5 3 4 0 7 9 6 1 	2 2 2 4 	4.41819997209 3.81626694179 
8 2 5 3 4 0 7 9 6 1 	2 2 2 4 	4.40418815833 3.37089066153 
8 2 5 3 6 0 7 4 9 1 	2 2 2 4 	4.40418815833 3.37089066153 
8 2 5 3 4 0 7 9 6 1 	2 2 2 4 	4.40070250861 3.37437631125 
8 2 5 3 9 0 7 6 1 4 	2 2 2 4 	4.40070250861 3.37437631125 
8 2 5 3 4 0 7 9 6 1 	2 2 2 4 	4.40211984949 3.37295897038 
8 2 5 3 4 0 7 9 6 1 	2 2 2 4 	4.40195565118 3.37312316868 
8 2 5 3 9 0 7 6 1 4 	2 2 2 4 	4.40418815833 3.37089066153 
8 2 5 3 4 0 7 9 6 1 	2 2 2 4 	4.40102249695 3.37405632291 
8 2 5 3 4 0 7 9 6 1 	2 2 2 4 	4.40160089103 3.37347792883 
8 2 5 3 4 0 7 9 6 1 	2 2 2 4 	4.40005758024 3.37502123962 
8 2 5 3 4 0 7 9 6 1 	2 2 2 4 	4.40147489032 3.37360392954 
8 2 5 3 9 0 7 6 1 4 	2 2 2 4 	4.4008302266 3.37424859326 
8 2 5 3 4 0 7 9 6 1 	2 2 2 4 	4.40349698071 3.37158183915 
8 2 5 3 6 0 7 4 9 1 	2 2 2 4 	4.40349698071 3.37158183915 
8 2 5 3 9 0 7 6 1 4 	2 2 2 4 	4.40230371433 3.37277510553 
8 2 5 3 4 0 7 9 6 1 	2 2 2 4 	4.40014486965 3.37493395021 
8 2 5 3 9 0 7 6 1 4 	2 2 2 4 	4.40086803234 3.37421078752 
8 2 5 3 4 0 7 9 6 1 	2 2 2 4 	4.40342118541 3.37165763445 
8 2 5 3 4 0 7 9 6 1 	2 2 2 4 	4.40299047725 3.37208834261 
8 2 5 3 9 0 7 6 1 4 	2 2 2 4 	4.40289566048 3.37218315939 
8 2 5 3 9 0 7 6 1 4 	2 2 2 4 	4.40061691628 3.37446190359 
8 2 5 3 4 0 7 9 6 1 	2 2 2 4 	4.40389197427 3.37118684559 
8 2 5 3 4 0 7 9 6 1 	2 2 2 4 	4.4024679139 3.37261090596 
8 2 5 3 4 0 7 9 6 1 	2 2 2 4 	4.3999944685 3.37508435137 
8 2 5 3 9 0 7 6 1 4 	2 2 2 4 	4.3999944685 3.37508435137 
8 2 5 3 6 0 7 4 9 1 	2 2 2 4 	4.3999944685 3.37508435137 
8 2 5 3 6 0 7 4 9 1 	2 2 2 4 	3.15116749774 3.00424861264 
8 2 5 3 4 0 7 9 6 1 	2 2 2 4 	4.38777726773 3.97066054376 
8 1 5 3 6 0 7 9 4 2 	2 2 2 4 	3.36914346701 3.0046773585 
8 2 5 3 4 0 7 9 6 1 	2 2 2 4 	4.41881753827 3.90829968111 
8 2 5 3 9 0 7 6 1 4 	2 2 2 4 	4.59572423058 3.34418643547 
8 2 5 3 9 0 7 6 1 4 	2 2 2 4 	4.53916488267 3.40074578338 
8 2 5 3 9 0 7 6 1 4 	2 2 2 4 	4.47196084782 3.46794981823 
8 2 5 3 9 0 7 6 1 4 	2 2 2 4 	4.42676025424 3.51315041181 
8 2 5 3 9 0 7 6 1 4 	2 2 2 4 	4.46971967527 3.47019099078 
8 1 5 3 6 0 7 4 9 2 	2 2 2 4 	3.42907902952 3.05466540892 
8 2 5 3 9 0 7 6 1 4 	2 2 2 4 	4.41135163934 3.09927474505 
8 2 5 3 4 0 7 9 6 1 	2 2 2 4 	4.41135163934 3.09927474505 
8 2 5 3 4 0 7 9 6 1 	2 2 2 4 	4.40479674505 3.10582963933 
8 2 5 3 4 0 7 9 6 1 	2 2 2 4 	4.41059792161 3.10002846277 
8 2 5 3 4 0 7 9 6 1 	2 2 2 4 	4.39994421743 3.11068216696 
8 2 5 3 6 0 7 4 9 1 	2 2 2 4 	4.41135163934 3.09927474505 
8 2 5 3 9 0 7 6 1 4 	2 2 2 4 	4.40083996375 3.10978642063 
8 2 5 3 6 0 7 4 9 1 	2 2 2 4 	4.39238230207 3.11824408232 
8 2 5 3 6 1 7 9 4 0 	2 2 2 4 	4.91861382416 3.11641429725 
8 2 5 3 6 1 7 4 9 0 	2 2 2 4 	4.91861382416 3.11641429725 
8 2 5 3 6 1 7 4 9 0 	2 2 2 4 	4.89445311908 3.14057500233 
8 2 5 3 6 1 7 9 4 0 	2 2 2 4 	4.89445311908 3.14057500233 
8 2 5 3 6 1 7 4 9 0 	2 2 2 4 	4.90077724801 3.1342508734 
8 2 5 3 6 1 7 9 4 0 	2 2 2 4 	4.90077724801 3.1342508734 
8 2 5 3 6 0 7 4 9 1 	2 2 2 4 	4.41001079969 3.38693908708 
8 2 5 3 9 0 7 6 1 4 	2 2 2 4 	4.60196482317 3.94045589493 
8 2 5 3 9 0 7 6 1 4 	2 2 2 4 	4.48045507572 3.76131484984 
8 2 5 3 4 0 7 9 6 1 	2 2 2 4 	4.42179898857 4.38419897931 
8 2 5 3 4 0 7 9 6 1 	2 2 2 4 	4.40791659785 4.39808137003 
8 2 5 3 4 0 7 9 6 1 	2 2 2 4 	4.40692351376 4.39907445412 
8 2 5 3 4 0 7 9 6 1 	2 2 2 4 	4.40039124468 4.4056067232 
8 2 5 3 9 0 7 6 1 4 	2 2 2 4 	4.87973573338 3.66387252156 
8 2 5 3 6 0 7 4 9 1 	2 2 2 4 	3.01792568554 3.0079451226 
8 2 5 3 6 0 7 4 9 1 	2 2 2 4 	2.24688673087 3.00409860686 
8 2 5 3 6 0 7 4 9 1 	2 2 2 4 	3.23849905229 3.05151141824 
8 2 5 3 4 0 7 9 6 1 	2 2 2 4 	4.37751933897 4.05745604351 
8 2 5 3 9 0 7 6 1 4 	2 2 2 4 	4.37751933897 4.05745604351 
2 8 5 3 9 0 7 6 1 4 	2 2 2 4 	4.37751933897 4.05745604351 
8 2 5 3 4 0 7 9 6 1 	2 2 2 4 	4.39401268309 3.7365639763 
8 2 5 3 9 0 7 6 1 4 	2 2 2 4 	4.39401268309 3.7365639763 
8 2 5 3 9 0 7 6 1 4 	2 2 2 4 	4.84850884126 3.45387763982 
8 1 5 3 6 0 7 9 4 2 	2 2 2 4 	3.71294191194 3.08331299559 
8 2 5 3 9 0 7 6 1 4 	2 2 2 4 	4.4101436836 3.82923169059 
8 2 5 3 9 0 7 6 1 4 	2 2 2 4 	4.65822575809 3.00403214124 
8 2 5 3 4 0 7 9 6 1 	2 2 2 4 	4.41829466581 3.49878425321 
8 2 5 3 4 0 7 9 6 1 	2 2 2 4 	4.39694176302 3.52013715599 
8 2 5 3 9 0 7 6 1 4 	2 2 2 4 	4.41829466581 3.49878425321 
8 2 5 3 9 0 7 6 1 4 	2 2 2 4 	4.40657919181 3.51049972721 
8 2 5 3 4 0 7 9 6 1 	2 2 2 4 	4.40862869323 3.50845022579 
8 2 5 3 9 0 7 6 1 4 	2 2 2 4 	4.41145157027 3.50562734875 
8 2 5 3 4 0 7 9 6 1 	2 2 2 4 	4.40511806766 3.51196085135 
8 2 5 3 4 0 7 9 6 1 	2 2 2 4 	4.40987751611 3.50720140291 
8 2 5 3 9 0 7 6 1 4 	2 2 2 4 	4.40350167502 3.513577244 
8 2 5 3 4 0 7 9 6 1 	2 2 2 4 	4.43894204727 4.27490932314 
8 2 5 3 4 0 7 9 6 1 	2 2 2 4 	4.39552176217 4.31832960824 
8 2 5 3 4 0 7 9 6 1 	2 2 2 4 	4.21446751087 3.00631506806 
8 2 5 3 6 0 7 4 9 1 	2 2 2 4 	4.21446751087 3.00631506806 
8 1 5 3 6 0 7 4 9 2 	2 2 2 4 	4.21446751087 3.00631506806 
8 2 5 3 4 0 7 6 1 9 	2 2 2 4 	4.21446751087 3.00631506806 
8 2 5 3 6 1 7 9 4 0 	2 2 2 4 	4.58519852185 3.08920117134 
8 2 5 3 6 1 7 4 9 0 	2 2 2 4 	4.58519852185 3.08920117134 
8 1 5 3 6 0 7 9 4 2 	2 2 2 4 	4.21446751087 3.00631506806 
8 2 5 3 6 0 7 4 9 1 	2 2 2 4 	4.44434885993 3.23005083325 
8 2 5 3 4 0 7 9 6 1 	2 2 2 4 	4.40462967371 3.26977001948 
8 2 5 3 6 1 7 9 4 0 	2 2 2 4 	4.55808285693 3.11631683626 
8 2 5 3 6 1 7 4 9 0 	2 2 2 4 	4.5849656147 3.08943407848 
8 2 5 3 6 1 7 9 4 0 	2 2 2 4 	4.5849656147 3.08943407848 
8 2 5 3 6 1 7 9 4 0 	2 2 2 4 	4.55621060557 3.11818908761 
8 2 5 3 6 0 7 4 9 1 	2 2 2 4 	4.43985469415 3.23454499904 
8 2 5 3 6 0 7 4 9 1 	2 2 2 4 	4.39870624052 3.27569345267 
8 2 5 3 6 0 7 4 9 1 	2 2 2 4 	4.43759668532 3.23680300786 
8 2 5 3 4 0 7 9 6 1 	2 2 2 4 	4.41514231309 3.25925738009 
8 2 5 3 4 0 7 9 6 1 	2 2 2 4 	4.40249429567 3.27190539752 
8 2 5 3 6 0 7 4 9 1 	2 2 2 4 	4.46411679003 3.21028290316 
8 2 5 3 6 0 7 4 9 1 	2 2 2 4 	4.41068441666 3.26371527653 
8 2 5 3 6 1 7 9 4 0 	2 2 2 4 	4.58047313615 3.09392655704 
8 2 5 3 6 0 7 4 9 1 	2 2 2 4 	4.45050825831 3.22389143488 
8 2 5 3 6 1 7 4 9 0 	2 2 2 4 	4.58360148874 3.09079820444 
8 2 5 3 6 0 7 4 9 1 	2 2 2 4 	4.42995521851 3.24444447467 
8 2 5 3 6 0 7 4 9 1 	2 2 2 4 	4.47222143662 3.20217825656 
8 2 5 3 6 0 7 4 9 1 	2 2 2 4 	4.40721691556 3.26718277762 
8 2 5 3 6 0 7 4 9 1 	2 2 2 4 	4.45873708804 3.21566260514 
8 2 5 3 6 0 7 4 9 1 	2 2 2 4 	4.48919368092 3.18520601226 
8 2 5 3 6 0 7 4 9 1 	2 2 2 4 	4.40487822225 3.26952147094 
8 2 5 3 6 0 7 4 9 1 	2 2 2 4 	4.48471435192 3.18968534127 
8 2 5 3 6 0 7 4 9 1 	2 2 2 4 	4.43468658705 3.23971310613 
8 2 5 3 6 0 7 4 9 1 	2 2 2 4 	4.41232205454 3.26207763865 
8 2 5 3 6 0 7 4 9 1 	2 2 2 4 	4.46594333074 3.20845636244 
8 2 5 3 6 0 7 4 9 1 	2 2 2 4 	4.45179703251 3.22260266068 
8 2 5 3 6 0 7 4 9 1 	2 2 2 4 	4.42493456021 3.24946513298 
8 2 5 3 6 0 7 4 9 1 	2 2 2 4 	4.44735804454 3.22704164864 
8 2 5 3 6 0 7 4 9 1 	2 2 2 4 	4.42299052188 3.25140917131 
8 2 5 3 6 0 7 4 9 1 	2 2 2 4 	4.40691685755 3.26748283563 
8 2 5 3 6 0 7 4 9 1 	2 2 2 4 	4.48844477123 3.18595492196 
8 2 5 3 6 0 7 4 9 1 	2 2 2 4 	4.42768395861 3.24671573458 
8 2 5 3 6 0 7 4 9 1 	2 2 2 4 	4.41610763282 3.25829206036 
8 2 5 3 6 0 7 4 9 1 	2 2 2 4 	4.48755864571 3.18684104748 
8 2 5 3 6 0 7 4 9 1 	2 2 2 4 	4.42515325493 3.24924643826 
8 2 5 3 6 0 7 4 9 1 	2 2 2 4 	4.4249624612 3.24943723199 
8 2 5 3 6 1 7 9 4 0 	2 2 2 4 	4.57139056055 3.10300913264 
8 2 5 3 6 0 7 4 9 1 	2 2 2 4 	4.47351258215 3.20088711103 
8 2 5 3 6 0 7 4 9 1 	2 2 2 4 	4.45149817783 3.22290151536 
8 2 5 3 6 1 7 9 4 0 	2 2 2 4 	4.56338689257 3.11101280062 
8 2 5 3 4 0 7 9 6 1 	2 2 2 4 	4.40542079799 3.26897889519 
8 2 5 3 6 1 7 9 4 0 	2 2 2 4 	4.56121866553 3.11318102765 
8 2 5 3 6 0 7 4 9 1 	2 2 2 4 	4.48900908841 3.18539060477 
8 2 5 3 6 0 7 4 9 1 	2 2 2 4 	4.45838326032 3.21601643286 
8 2 5 3 6 0 7 4 9 1 	2 2 2 4 	4.43196253263 3.24243716055 
8 2 5 3 6 0 7 4 9 1 	2 2 2 4 	4.44591061928 3.22848907391 
8 2 5 3 6 0 7 4 9 1 	2 2 2 4 	4.44261062435 3.23178906883 
8 2 5 3 6 0 7 4 9 1 	2 2 2 4 	4.46814059254 3.20625910065 
8 2 5 3 6 0 7 4 9 1 	2 2 2 4 	4.44375063754 3.23064905565 
8 2 5 3 6 0 7 4 9 1 	2 2 2 4 	4.45142287159 3.2229768216 
8 2 5 3 6 0 7 4 9 1 	2 2 2 4 	4.40843952763 3.26596016555 
8 2 5 3 6 0 7 4 9 1 	2 2 2 4 	4.49223592889 3.1821637643 
8 2 5 3 6 0 7 4 9 1 	2 2 2 4 	4.40889067529 3.2655090179 
8 2 5 3 9 0 7 6 1 4 	2 2 2 4 	4.78495737731 3.69253854285 
8 2 5 3 9 0 7 6 1 4 	2 2 2 4 	4.46696621643 4.14858464377 
8 2 5 3 9 0 7 6 1 4 	2 2 2 4 	4.40016316553 4.21538769467 
8 2 5 3 9 0 7 6 1 4 	2 2 2 4 	4.57353225334 3.54700414913 
8 2 5 3 4 0 7 6 1 9 	2 2 2 4 	3.47907108041 3.0102290059 
